Labour/sq.yard,Pressure ,cost,Load bearing capacity,Quantity,Efficiency
11,39,487,33,23,61.72800000000001
5,71,340,114,18,59.98800000000001
4,19,141,44,19,24.785999999999998
8,124,155,96,49,49.07000000000001
12,118,567,29,43,80.922
4,19,384,99,47,59.81100000000001
14,42,218,73,45,42.995
10,26,317,117,42,56.141
14,72,391,117,12,65.741
5,57,500,47,26,66.76599999999999
8,117,358,57,19,60.121
7,18,498,109,13,68.733
8,127,399,49,37,66.524
12,64,95,100,34,35.145
8,76,428,11,37,58.597
13,16,205,39,36,33.085
6,10,300,37,39,41.451
6,95,305,89,46,59.409000000000006
8,58,214,91,27,44.105000000000004
8,30,237,115,42,48.085
10,23,541,115,32,76.96700000000001
13,55,272,66,29,47.053
11,46,289,35,16,41.968999999999994
12,60,441,96,46,70.53500000000001
11,28,419,92,46,63.991
4,58,215,97,14,43.079
15,94,568,32,43,78.899
13,25,444,13,46,56.078
7,76,453,16,22,59.897
3,35,540,51,35,69.665
10,54,82,17,30,21.226
3,21,586,96,39,79.01300000000002
13,81,176,73,34,41.878
8,27,258,95,27,45.473000000000006
15,51,364,68,45,58.225
7,16,377,38,42,50.501
15,12,125,23,20,20.737
5,95,172,52,26,38.696
3,71,171,29,44,34.783
9,20,203,18,39,30.613999999999997
7,91,181,119,38,49.459
15,106,243,116,45,58.624
14,56,109,11,18,22.337
9,74,292,30,41,47.665
8,99,202,50,13,40.653
7,38,580,93,28,79.04
10,15,558,28,34,66.684
6,62,134,40,23,29.203000000000003
9,45,336,119,49,61.266999999999996
9,121,71,41,40,32.107
14,45,547,76,40,76.367
6,96,597,80,23,85.11000000000001
7,84,88,98,35,36.167
4,127,74,107,28,39.808
9,121,448,93,17,74.20700000000001
14,65,462,24,26,61.676
5,124,242,46,22,47.874
14,90,211,63,19,43.462
6,114,456,103,16,75.114
10,129,77,21,18,28.513
11,89,328,102,34,61.748
4,76,218,33,32,39.292
8,33,264,69,33,44.109
7,47,268,73,12,44.068
8,96,372,42,40,59.648
3,29,138,99,29,33.893
10,105,311,96,36,61.255
8,11,558,113,35,77.20900000000002
13,103,283,41,24,49.887
5,37,542,67,33,72.12100000000001
5,81,298,113,48,60.346000000000004
3,111,82,41,17,28.781000000000002
4,22,399,97,32,59.629
15,113,384,102,40,71.26200000000001
7,104,294,57,29,53.249
8,107,99,70,42,37.229
3,125,227,46,49,49.50800000000001
5,95,286,55,12,48.934
13,105,267,40,19,47.77800000000001
8,127,428,86,35,74.02500000000002
6,16,365,30,19,45.422000000000004
5,59,243,13,29,36.978
7,105,245,103,18,53.08700000000001
11,112,56,43,40,29.988
5,82,102,30,46,29.638
10,103,123,33,49,35.391999999999996
7,23,496,58,17,62.95700000000001
5,40,412,56,37,58.385000000000005
13,115,530,79,27,81.523
12,64,333,17,50,50.297
7,120,489,130,22,83.45700000000001
7,43,507,106,18,72.747
7,80,420,48,34,62.61600000000001
9,86,275,75,19,50.57200000000001
11,82,421,128,15,71.44800000000001
9,70,260,30,15,40.875
12,124,72,81,45,38.621
8,12,117,56,46,26.683
15,49,429,31,50,60.343
14,84,117,104,32,40.148999999999994
8,20,457,80,27,62.81
4,125,332,117,17,65.625
12,45,278,95,14,48.394
3,50,165,24,31,29.544000000000004
7,12,546,119,33,76.565
11,130,113,80,38,42.405
7,105,331,123,33,66.15800000000002
3,65,209,65,24,40.22500000000001
6,102,455,66,14,68.57300000000001
8,41,318,102,20,53.234
11,101,83,16,50,29.119000000000003
4,35,166,94,33,37.333000000000006
4,60,182,48,14,33.608
7,52,200,40,28,35.394000000000005
11,65,573,96,29,82.334
12,55,136,98,44,39.172
9,103,564,65,23,80.909
13,81,533,20,21,69.49799999999999
3,36,248,28,20,35.514
12,60,132,25,24,27.478
14,29,506,109,50,75.85000000000001
8,63,562,75,21,77.039
3,108,247,89,15,51.1
11,122,471,101,38,80.36500000000001
8,76,415,42,29,60.362
10,88,336,71,28,57.606
10,101,68,35,34,28.080000000000002
6,43,361,29,48,51.471000000000004
10,16,424,118,42,65.918
11,13,265,29,22,35.651
7,108,344,54,33,58.849000000000004
14,33,490,45,26,63.522000000000006
14,120,220,40,40,47.36000000000001
3,72,545,100,11,77.976
8,84,179,93,11,41.94199999999999
4,73,587,52,23,77.61200000000001
3,76,289,50,17,46.798
6,45,517,119,38,77.96900000000001
6,46,387,60,33,56.690000000000005
11,118,300,61,36,57.192
4,13,464,129,39,70.14300000000001
14,114,279,35,21,49.712
5,125,308,123,39,66.68900000000001
10,17,232,29,36,34.358000000000004
10,76,399,83,31,64.494
9,27,152,37,23,26.841
13,16,251,101,16,43.411
3,85,203,115,46,51.057
4,113,529,46,41,77.75600000000001
9,107,206,110,27,51.541000000000004
8,20,90,59,29,23.250999999999998
5,13,292,92,21,45.909
6,110,81,76,50,37.31100000000001
11,21,208,87,35,39.909000000000006
14,71,515,11,12,64.369
14,20,519,20,12,60.027
5,80,567,30,14,72.563
4,62,72,22,50,23.634
8,59,264,119,35,53.863
6,108,197,27,17,38.498000000000005
9,34,427,48,32,57.929
3,19,196,28,29,29.361000000000004
8,87,218,68,47,47.263000000000005
3,61,295,86,30,51.891000000000005
7,25,573,86,28,75.91499999999999
7,28,62,119,18,27.752
7,98,405,113,14,69.259
12,74,310,85,25,54.999
3,19,516,119,28,73.392
8,53,467,57,11,62.754000000000005
14,28,562,33,38,70.08200000000001
5,64,398,18,15,52.197
6,64,438,46,49,64.013
12,121,574,115,49,93.87100000000001
7,22,93,90,34,28.321
11,31,505,108,24,72.487
15,76,505,64,18,71.63300000000001
9,60,394,119,45,68.38900000000001
6,56,156,22,45,31.007
9,11,564,75,24,71.656
4,96,192,119,13,47.905
11,92,213,72,23,45.272000000000006
9,80,597,34,41,79.686
15,117,208,26,43,44.42700000000001
3,90,597,88,18,84.589
4,74,279,85,44,53.409
15,44,268,112,15,49.867
12,68,388,63,26,59.440000000000005
6,101,405,21,47,61.483999999999995
9,59,590,84,25,81.139
15,70,496,126,49,81.777
11,71,276,102,25,53.337
9,111,249,90,36,54.819
9,94,391,49,48,63.28699999999999
3,55,528,121,49,81.539
13,79,97,13,29,25.272000000000002
13,109,460,34,28,68.026
7,68,60,67,38,27.810000000000002
4,31,288,48,16,41.188
15,78,521,110,31,81.00800000000001
3,34,445,25,14,54.074999999999996
8,56,525,85,19,73.552
3,88,234,77,20,46.502
10,24,420,30,20,52.384
6,93,520,20,26,69.54199999999999
14,35,366,99,34,59.202000000000005
4,87,600,80,27,84.665
11,103,198,32,27,40.309000000000005
11,119,70,104,38,39.906
13,12,536,84,47,73.211
13,18,400,123,43,64.76500000000001
4,75,189,86,41,44.208
4,78,426,67,43,66.26100000000001
8,39,370,119,42,63.082
3,61,117,52,50,31.873
13,58,369,87,12,57.90500000000001
12,52,264,60,18,43.71800000000001
9,56,212,28,31,36.047000000000004
8,37,402,94,29,61.285000000000004
8,37,320,90,25,52.007000000000005
5,33,178,30,46,31.63
8,94,514,16,44,70.85400000000001
12,86,540,116,22,83.294
4,96,598,130,49,94.62500000000001
9,51,346,109,41,60.721000000000004
3,25,344,36,24,45.45
3,53,134,123,27,39.155
6,24,196,15,41,29.949000000000005
7,56,142,77,37,35.881
5,128,274,126,21,61.851000000000006
6,124,477,123,23,81.82799999999999
6,107,496,62,40,75.86800000000001
9,19,106,55,25,23.845000000000006
8,16,109,41,30,22.485
7,18,599,89,43,79.90400000000001
13,98,347,31,22,54.23300000000001
14,45,597,56,20,76.437
12,37,105,124,13,33.644
5,79,174,11,30,32.188
5,126,352,113,19,67.569
15,97,128,126,33,45.836999999999996
9,31,140,85,17,31.619
8,50,84,67,27,26.927000000000003
11,53,591,24,35,74.11400000000002
13,40,207,110,16,42.92099999999999
7,114,509,99,15,79.918
13,117,464,100,35,78.77100000000002
10,19,367,24,42,48.288999999999994
7,47,237,99,30,46.459
11,60,103,57,19,28.024
4,13,569,24,41,67.336
11,82,426,83,17,66.34100000000001
13,112,406,97,19,70.039
13,55,466,87,32,69.73400000000001
15,68,95,50,37,29.736
15,19,429,114,50,67.653
8,72,553,75,49,80.506
9,14,516,25,15,59.585
6,16,340,123,30,56.29600000000001
5,90,414,61,14,62.3
9,50,269,111,39,52.85
5,59,402,64,17,58.239000000000004
8,68,165,83,16,37.967
4,112,448,94,25,73.795
3,56,385,56,19,55.19200000000001
7,30,519,46,47,68.102
14,103,186,96,34,48.52
5,82,233,87,47,50.39800000000001
10,111,420,66,26,67.87
12,50,410,85,47,64.933
11,96,565,120,15,86.576
7,95,63,129,27,37.996
6,74,495,16,37,65.602
13,84,153,116,16,43.351
10,55,584,63,16,76.35799999999999
9,78,548,27,37,73.11900000000001
4,59,567,98,44,82.447
9,41,63,14,42,18.747
4,82,210,42,15,38.327
12,120,459,62,19,71.67999999999999
11,48,516,118,50,79.96400000000001
11,110,58,96,42,37.086
13,34,586,126,30,84.25
3,96,261,105,45,56.772
4,79,521,55,28,72.627
11,79,156,88,41,42.229
13,19,223,79,35,40.332
4,78,156,103,35,42.719
9,60,385,25,27,53.118
8,51,94,105,25,32.755
3,93,293,104,28,57.50300000000001
5,42,215,11,16,30.371
7,89,172,43,44,39.151999999999994
13,107,487,49,20,71.519
3,101,202,119,18,50.00000000000001
6,14,71,15,41,16.164
10,16,95,37,17,19.184
6,96,578,29,34,77.87
11,39,596,45,48,77.272
15,109,470,87,42,77.772
6,41,567,47,50,74.623
13,49,195,34,45,36.324
9,87,312,55,49,55.394999999999996
6,88,375,59,21,58.79200000000001
12,13,129,123,31,35.296
10,102,522,105,42,84.10200000000002
8,68,136,11,50,29.724
3,22,589,97,41,79.80000000000001
4,66,164,119,34,44.096
6,10,157,107,12,32.895
8,73,305,90,30,55.263000000000005
11,40,278,33,23,40.73500000000001
3,41,73,100,45,30.754
10,53,258,98,32,49.654
7,98,531,49,45,77.35400000000001
8,93,262,21,33,44.627
8,92,380,58,30,60.882000000000005
10,108,107,82,44,40.13099999999999
8,54,439,92,22,65.90100000000001
15,104,271,87,27,55.30800000000001
14,92,198,118,42,52.267999999999994
9,103,317,118,29,63.56600000000001
9,36,334,35,33,47.196999999999996
4,93,467,73,23,70.54199999999999
6,102,359,103,21,64.52
7,64,246,25,18,38.292
4,86,189,56,41,41.584
7,113,442,54,16,67.304
3,63,420,128,33,70.565
8,98,474,76,49,75.673
14,64,277,10,13,39.507999999999996
4,66,385,113,32,65.399
4,40,516,42,36,66.86000000000001
5,95,595,60,47,84.95800000000001
9,73,391,89,39,64.98
10,113,313,64,21,56.440000000000005
3,14,352,104,32,54.773999999999994
13,112,318,93,36,62.654
13,91,245,53,22,45.979000000000006
13,31,508,35,39,65.265
8,25,497,93,42,70.905
4,104,570,63,26,81.27799999999999
10,127,378,125,33,73.987
8,47,251,92,43,48.6
10,75,508,17,29,66.569
9,13,364,80,47,55.075
8,100,442,38,30,65.472
8,129,57,47,26,30.645000000000003
14,94,567,30,29,76.782
3,125,429,121,23,76.566
15,14,117,31,49,24.652
4,99,444,117,36,76.182
12,42,91,127,39,36.294000000000004
11,58,173,75,17,36.964
5,20,330,31,11,41.43900000000001
3,124,599,40,19,82.614
13,59,409,42,44,60.019000000000005
9,118,58,87,34,35.712
8,20,199,85,47,39.782
10,19,254,59,39,41.068999999999996
15,78,412,96,39,69.13100000000001
4,104,551,128,26,87.809
4,24,374,69,29,53.339
11,99,59,94,16,32.557
8,60,226,92,42,47.464
13,41,366,41,35,52.387
8,78,465,15,20,61.06300000000001
10,121,188,68,40,47.523999999999994
6,69,57,126,40,35.441
3,61,465,91,19,68.402
11,42,524,110,27,76.299
6,48,308,50,26,46.81
12,27,110,48,34,25.608
14,55,360,52,40,55.519999999999996
4,22,503,101,46,72.319
8,53,549,84,19,75.498
6,19,153,21,28,24.259000000000004
8,115,482,61,14,72.33800000000001
13,22,205,115,22,41.995000000000005
11,122,286,112,43,63.705000000000005
3,72,104,35,42,28.674
4,129,297,35,15,51.656
3,110,515,13,49,72.566
5,122,231,28,19,43.83400000000001
7,15,186,107,23,37.803000000000004
12,21,348,24,14,43.449999999999996
15,98,547,90,31,83.35400000000001
7,95,177,41,40,39.617000000000004
12,89,146,43,19,34.001
5,76,511,46,25,69.832
8,23,117,21,22,20.552999999999997
15,35,419,52,15,56.273999999999994
13,125,252,83,15,53.696999999999996
8,26,494,115,29,72.03099999999999
15,85,225,79,43,49.321999999999996
6,22,470,101,34,67.738
7,98,310,55,45,55.813
3,72,115,70,19,31.598000000000003
3,54,78,84,24,28.188000000000002
14,76,250,39,21,42.895
8,63,355,102,37,61.546
10,10,458,72,15,59.463
12,52,395,35,16,53.461
7,81,405,61,45,64.21600000000001
9,20,527,41,23,64.424
13,44,431,48,47,61.638000000000005
10,56,319,130,49,62.346000000000004
8,81,429,40,13,60.192
7,130,216,30,33,45.353
12,17,138,44,26,25.804000000000002
4,18,398,12,21,46.705000000000005
4,22,75,113,29,28.628
12,73,321,110,35,60.434000000000005
5,26,222,45,17,33.761
6,21,84,91,34,27.336
10,57,78,29,14,20.826
12,49,543,92,46,79.04100000000001
5,69,463,81,34,69.793
9,27,270,43,11,38.111000000000004
9,27,309,69,26,47.215
7,12,108,69,17,23.923000000000002
3,47,467,30,49,62.620000000000005
11,104,470,92,12,73.912
11,94,95,122,18,39.49100000000001
11,49,458,73,30,65.992
13,49,478,112,35,73.85700000000001
4,47,247,123,42,51.747
13,60,493,64,40,71.003
14,13,473,104,45,69.41600000000001
3,52,510,78,28,71.28399999999999
15,58,356,22,40,51.654
9,15,438,42,28,55.58
9,118,103,34,28,32.653000000000006
10,101,289,112,17,58.388000000000005
9,26,521,65,32,68.70500000000001
5,68,445,19,36,60.037
4,64,180,19,32,32.242
5,49,305,85,38,52.511
11,118,438,34,27,66.54899999999999
3,26,550,37,17,65.66900000000001
5,62,97,22,28,23.631
7,25,234,58,45,40.059
6,128,204,119,19,53.723000000000006
7,66,127,42,29,30.024
3,68,175,114,30,44.223000000000006
14,37,138,33,43,28.897000000000002
5,90,599,123,47,92.97200000000001
15,21,378,37,16,48.67800000000001
3,74,193,113,37,47.440000000000005
7,84,438,11,39,60.683
14,78,329,87,42,59.845
4,40,94,120,20,32.474000000000004
12,69,209,91,27,45.236000000000004
6,69,120,88,25,35.079
10,92,319,12,29,48.80200000000001
12,12,595,80,21,75.46600000000001
7,109,426,31,45,65.685
6,109,402,56,24,63.922000000000004
7,55,533,38,28,69.115
12,22,417,89,36,61.603
9,79,500,21,29,66.655
3,130,231,123,50,60.62100000000001
13,65,565,20,40,73.135
10,26,94,107,49,33.150999999999996
6,122,79,14,46,29.965
6,113,544,115,32,87.35
6,10,387,97,39,58.038000000000004
12,10,447,114,37,66.61000000000001
15,54,351,33,30,50.925
7,29,512,72,44,70.302
15,89,423,26,29,61.22800000000001
6,104,485,32,45,71.10400000000001
12,126,454,130,35,82.61500000000002
10,39,413,83,50,63.876999999999995
12,47,598,65,16,77.284
7,12,160,70,17,29.305000000000003
4,22,347,98,50,56.649
15,72,451,18,42,62.591
10,72,485,38,37,67.58000000000001
11,72,168,122,14,43.836
11,102,265,122,34,59.493
12,55,586,64,19,77.227
10,96,570,54,20,79.00599999999999
13,20,379,69,19,53.00000000000001
10,97,583,78,11,82.484
13,122,317,85,31,62.07800000000001
4,82,339,13,30,49.371
12,87,301,74,33,55.12000000000001
12,97,152,55,24,37.690000000000005
9,90,188,98,34,47.024
4,87,251,78,31,49.632000000000005
13,10,184,43,20,28.884
13,57,276,89,11,48.537
5,73,122,37,49,31.881000000000004
3,95,499,105,48,81.051
12,20,529,29,30,64.169
14,90,244,90,49,53.875
10,27,91,37,31,21.722
13,112,224,39,26,44.95
10,79,197,97,23,45.30800000000001
3,46,437,69,32,62.521
10,88,356,21,28,53.126000000000005
13,50,328,30,49,49.82899999999999
10,85,513,86,24,76.60900000000001
12,128,420,108,30,75.958
11,56,488,130,38,78.19600000000001
6,106,163,36,29,37.43
6,43,574,73,19,75.253
3,83,98,84,39,35.357
12,19,448,26,25,54.88700000000001
9,45,393,66,41,59.182
12,104,387,119,45,73.05600000000001
14,71,204,45,26,39.044000000000004
14,83,84,30,39,27.912999999999997
6,74,116,26,44,29.456
5,90,526,75,16,75.67
10,44,227,56,28,39.543000000000006
4,38,421,70,34,60.435
8,107,308,29,42,53.008
7,58,428,49,37,61.358999999999995
9,16,98,58,36,24.388
6,127,234,120,27,57.71900000000001
7,114,237,112,36,56.635000000000005
6,118,173,74,47,46.914
13,75,448,114,16,71.84200000000001
13,74,97,31,21,26.080000000000002
5,113,566,123,46,92.188
12,107,195,91,19,47.278
7,69,574,100,40,84.36800000000001
9,11,291,39,36,40.830999999999996
14,35,526,96,50,76.876
12,102,318,10,18,48.472
15,121,173,21,17,37.611999999999995
11,83,218,99,26,48.6
9,49,370,26,36,51.528000000000006
10,53,137,73,28,33.707
14,54,296,48,36,47.944
13,16,168,61,31,31.613
12,60,364,58,32,56.152
13,57,57,86,38,29.241
3,33,385,70,44,57.319
15,125,235,66,50,54.114999999999995
13,18,440,12,31,52.94700000000001
4,33,324,24,29,43.483000000000004
4,108,111,46,36,34.363
13,91,544,38,25,74.585
4,33,61,93,33,26.366
14,55,116,28,49,28.827
11,82,354,65,31,58.39500000000001
7,92,378,76,49,65.191
4,111,64,99,37,36.973000000000006
13,12,59,95,32,24.679000000000002
3,128,394,115,40,74.62200000000001
6,99,278,83,31,54.581
10,118,509,70,28,78.429
7,96,267,119,26,57.297000000000004
9,107,320,114,47,65.955
3,51,441,21,28,56.789
14,19,523,91,15,69.902
6,14,436,127,29,66.161
3,14,471,85,15,62.3
12,78,459,56,30,67.337
9,26,317,102,45,54.458
11,11,207,110,20,39.853
12,105,407,49,13,62.284
6,94,155,102,37,44.762
8,45,595,110,47,85.92800000000001
12,38,438,125,32,69.78399999999999
7,57,351,26,32,49.881
9,21,234,115,45,47.184999999999995
6,94,536,71,31,78.499
15,23,590,127,39,84.75900000000001
7,36,429,121,43,68.982
15,70,226,53,33,43.113
8,83,56,100,33,32.931
9,25,438,16,21,52.527
7,59,299,67,34,50.429
13,26,516,48,17,64.56500000000001
5,130,436,70,17,70.689
7,71,170,59,39,38.347
5,122,89,74,43,38.327999999999996
5,69,150,122,41,44.342999999999996
8,83,61,89,31,31.768
12,109,467,106,44,79.90700000000001
15,98,485,83,46,77.96700000000001
3,35,476,107,34,70.362
11,35,163,44,29,30.684000000000005
9,26,471,106,46,70.65100000000001
6,13,507,57,50,66.61500000000001
8,56,425,78,34,64.327
10,68,496,13,37,64.977
6,21,123,71,27,27.842000000000002
11,114,239,38,35,47.458
10,11,59,55,37,19.688000000000002
10,73,136,89,44,39.91
6,59,172,16,36,31.119999999999997
5,113,188,128,41,54.065
10,129,356,51,12,59.87800000000001
6,83,534,96,39,81.22300000000001
11,60,538,55,27,72.651
4,13,177,33,47,29.628
3,69,214,116,48,50.67999999999999
4,69,85,32,24,23.964999999999996
11,95,475,43,44,70.811
10,30,82,84,37,27.985
7,20,538,101,49,76.24900000000001
7,78,204,77,28,43.624
3,78,308,41,27,48.969
5,92,576,84,13,81.765
5,44,185,97,12,38.277
6,99,131,35,35,33.970000000000006
6,21,538,85,13,69.911
7,44,193,22,22,30.705000000000002
4,101,100,26,43,30.673000000000002
6,66,324,47,33,50.957
13,101,63,36,33,27.856
14,50,587,36,13,72.57400000000001
5,27,171,76,45,36.088
7,128,270,43,27,51.55100000000001
7,68,575,108,45,85.98800000000001
5,130,550,37,39,80.531
14,78,209,89,40,47.747
9,81,303,118,16,58.053
7,110,378,13,26,56.352000000000004
10,34,447,39,50,61.01100000000001
7,105,577,48,35,81.492
5,98,129,89,45,41.772
12,54,419,117,45,70.22800000000001
15,76,524,51,38,74.242
3,60,297,22,38,44.609
13,128,507,47,39,77.976
15,126,194,104,12,50.507999999999996
12,98,441,83,42,72.77700000000002
9,114,291,55,32,54.383
6,93,143,49,46,37.614999999999995
8,122,500,79,34,79.68799999999999
6,127,485,119,36,84.01100000000001
13,56,387,117,35,66.128
9,94,111,86,24,36.961000000000006
5,68,184,128,11,44.870999999999995
7,82,563,43,22,75.21300000000001
3,53,268,85,39,49.177
8,19,209,56,13,32.86
7,108,156,100,25,44.889
5,83,326,91,41,59.713
8,67,163,11,41,31.264000000000003
12,43,187,37,22,32.383
3,48,428,110,48,69.078
9,80,124,31,24,29.500000000000007
14,18,165,31,46,29.517000000000003
10,58,156,90,28,38.416000000000004
9,73,345,14,25,48.918
10,22,526,89,43,73.265
12,125,244,120,16,57.72800000000001
3,91,266,28,15,43.117000000000004
6,22,184,82,49,38.167
13,89,455,88,46,74.36300000000001
4,99,453,49,33,67.894
4,67,389,41,26,55.845
12,105,332,67,18,57.644000000000005
7,122,437,109,35,77.254
4,61,593,113,33,85.946
14,112,182,10,25,36.909
13,63,263,119,20,52.891000000000005
4,69,518,114,21,78.001
13,110,533,83,36,82.83700000000002
8,11,389,122,32,60.953
9,17,483,42,43,62.141999999999996
9,67,239,36,46,42.875
5,23,197,89,36,38.869
6,78,513,129,23,80.908
6,36,408,83,32,60.522000000000006
8,22,409,33,46,54.345
13,51,109,124,33,38.142
14,30,363,98,38,58.665000000000006
13,54,479,127,42,77.32100000000001
11,33,594,43,11,71.71100000000001
4,44,586,28,31,71.97900000000001
5,128,71,11,31,27.588
7,129,148,28,33,38.109
5,11,225,69,15,35.205999999999996
8,28,124,61,46,29.896
6,59,275,59,20,45.20900000000001
12,35,284,29,31,41.283
4,68,425,29,37,59.346000000000004
10,68,594,124,36,89.18600000000002
13,32,474,38,35,61.861
5,101,502,41,16,70.102
7,44,528,26,25,65.417
10,46,552,101,18,77.25999999999999
12,84,238,101,39,52.633
7,56,441,15,22,56.23500000000001
7,123,327,46,28,57.237
3,42,292,44,45,45.708999999999996
9,107,405,26,32,61.315000000000005
11,108,311,27,12,49.867
5,13,542,51,44,68.566
6,26,586,47,14,70.518
4,36,56,46,26,19.266000000000002
8,71,475,56,42,69.209
10,18,175,97,18,35.415000000000006
15,44,363,29,33,50.81400000000001
3,12,234,72,25,37.631
13,68,89,130,48,40.659000000000006
8,116,572,22,17,76.831
3,83,521,118,22,80.477
10,65,241,16,21,37.36
10,26,264,93,45,48.025
6,91,107,11,20,25.712999999999997
4,94,470,57,24,69.0
6,73,519,17,18,65.77900000000001
13,34,219,16,19,31.574
4,59,117,113,48,39.423
15,106,354,112,19,66.221
12,62,464,111,36,73.85000000000001
14,88,96,78,28,34.636
7,24,237,122,42,48.209
7,46,501,35,38,65.63900000000001
9,26,443,124,28,68.021
11,21,361,77,23,52.63400000000001
3,130,343,112,31,68.24199999999999
4,66,474,108,28,73.262
15,25,397,46,15,52.111999999999995
15,102,83,115,50,42.465
15,36,89,89,48,31.797
11,42,325,54,40,50.467000000000006
4,113,519,36,11,71.876
9,14,349,121,12,54.840999999999994
6,18,294,37,49,42.96300000000001
12,41,447,19,35,57.618
6,15,86,13,24,15.512
14,98,572,83,16,83.09400000000001
10,41,276,88,27,48.18500000000001
14,100,399,27,47,62.262
15,130,58,63,35,34.643
12,91,526,84,20,78.062
13,17,242,52,29,37.795
